,FIPS,Week_Mon,RCHR,RPVR_lag2,RCPSR_lag2,RBVR_lag2,RGP_lag2,RWTR_lag2,RPI_16_Weeks_lag4,RPI_12_Weeks_lag4,RPI_20_Weeks_lag4,RPI_24_Weeks_lag4,RUV_lag2,RFSRV_lag2,RGSV_lag2,RGV_lag2,RROV_lag2,ROPV_lag2,over_65,Black,medicaid_spending,health_care_spending,poverty_rate,SVI,HAQI,rep_voters,Adults_at_high_risk,Dominant_variant,RPI_12_Weeks_lag8,RPI_12_Weeks_lag12,RPI_12_Weeks_lag16
743,19,2021-06-21,0.9060077356204757,0.9917729643265714,1.0741695087108973,,0.8662555301393313,0.14658525999317237,0.8217162356711057,0.7977377665491143,0.794296981797881,0.7836929826386766,1.4177873918205468,0.9347895139276458,0.7936148051444106,0.8595274690851161,1.2074868117890893,0.8764522261640393,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.8223017879543901,0.7814501026136245,0.7648725451779853
744,19,2021-06-28,0.9957583881003099,0.9858143424626921,1.0637254150918618,,0.8761632169069865,0.15994628535390407,0.8165660012556055,0.7877216424635796,0.8012496849297917,0.7762496432843674,1.3759149050234307,0.9327424981297548,0.8113375348945899,0.8488367325730809,1.2218886041268533,0.88552974273313,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.8270347737729045,0.8016601544840822,0.7697237769892288
745,19,2021-07-05,1.0189153833044005,0.9818193945229552,1.057617832444695,,0.8675427471360762,0.16050749097435424,0.8062849416234941,0.7662834165810323,0.8062555660287,0.7796557894609866,1.3450330334037675,0.9360998182792681,0.8237031993973725,0.8392642707894409,1.222619437118334,0.8920800815957715,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.8243334118991316,0.810804073544576,0.7631338627971053
746,19,2021-07-12,0.985355878331119,0.9763778508608956,1.0485738162621716,,0.8805527235435836,0.15780095852278314,0.7953839623118706,0.740358560055597,0.8078095778773509,0.7769491039246682,1.3203073151815699,0.9441504387854972,0.8261010776048884,0.8365517797742108,1.2165835401555218,0.8969086444103109,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.8112451720030285,0.8177091435346465,0.7757091948812863
747,19,2021-07-19,0.9295346725976574,0.971450554568274,1.040269754986177,,0.8859355026900497,0.14454888194089888,0.7795070456735903,0.7192694661295341,0.8070755909605035,0.7861971300281883,1.3044077249449313,0.9541639587212009,0.8242971238538302,0.8344406109477128,1.2130187165694395,0.9039203596344396,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.7985766099973071,0.8223017879543901,0.7814501026136245
748,19,2021-07-26,0.9258167737824451,0.9695503121867085,1.0347766429728984,,0.9104965400024282,0.12555338105742742,0.7682134708810588,0.708980591822933,0.8004999712940465,0.7913223350956551,1.295321479599786,0.9629672752519371,0.8230650218846041,0.8336946262834944,1.2149468592692536,0.916172753319511,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.7815507244629623,0.8270347737729045,0.8016601544840822
749,19,2021-08-02,0.9944748216198163,0.9669188172138661,1.030401068375288,,0.933357093241882,0.11945112585209856,0.7263992323190536,0.6599860049633861,0.7740384282307102,0.7837670209246423,1.3000407820124722,0.9689662888729804,0.8279960768412453,0.8251261536773851,1.214477674814556,0.9274768527716203,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.7718615085233321,0.8243334118991316,0.810804073544576
750,19,2021-08-09,1.1076923013084274,0.9633152157501957,1.0272605702613486,,0.9200783623129678,0.12576804143164283,0.6808217628876927,0.6051458453825278,0.7460343429373252,0.7705638680007955,1.319465966833457,0.9758900908838934,0.8387104628555389,0.8170136454922811,1.2055101576468126,0.9328105329042801,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.7515375017499932,0.8112451720030285,0.8177091435346465
751,19,2021-08-16,1.220678513400146,0.9597745063241276,1.0246016647064837,,0.9105819843902117,0.13695573548574233,0.634405047431777,0.5422648634053627,0.7085916367952549,0.7489784068578569,1.3677212961706555,0.9852950440866469,0.8510272072019651,0.8076045173002651,1.1989306210118218,0.9411973168536873,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.7272927465698282,0.7985766099973071,0.8223017879543901
752,19,2021-08-23,1.2738266747200715,0.9575655253195887,1.0222661919465208,,0.9160786319762576,0.14311279615785902,0.6024829635498352,0.5118301609833655,0.6776077046567743,0.7226442759646249,1.4345637522846362,0.9975475740096704,0.854623689716135,0.8025608865505532,1.1917846677997337,0.9604578640178025,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.707991225154788,0.7815507244629623,0.8270347737729045
