"","model","smooth","type","by","est","se","Relative_completed_primary_series_rate_lag2","Relative_full_service_restaurant_lag2","Relative_Government_Response_Index_lag2","Relative_gym_lag2","Relative_office_of_physician_lag2","Relative_Past_12_week_infections_lag4","Relative_university_lag2","Relative_Weekly_testing_lag2"
"331","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.065470800341444,0.00898120921777806,NA,0.851444993472847,NA,NA,NA,NA,NA,NA
"332","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0596623345222906,0.00857525311236995,NA,0.86126127577146,NA,NA,NA,NA,NA,NA
"333","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0539319091861987,0.00822216066714015,NA,0.871077558070072,NA,NA,NA,NA,NA,NA
"334","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0482835754485481,0.00792224429696745,NA,0.880893840368685,NA,NA,NA,NA,NA,NA
"335","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0427212318495911,0.0076746847154032,NA,0.890710122667298,NA,NA,NA,NA,NA,NA
"336","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.037248576331717,0.00747744855206059,NA,0.90052640496591,NA,NA,NA,NA,NA,NA
"337","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0318690636178619,0.0073273184430865,NA,0.910342687264523,NA,NA,NA,NA,NA,NA
"338","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0265858521172418,0.00722004603277605,NA,0.920158969563136,NA,NA,NA,NA,NA,NA
"339","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0214018147451529,0.00715060063059367,NA,0.929975251861749,NA,NA,NA,NA,NA,NA
"340","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0163194936305036,0.00711348853049938,NA,0.939791534160362,NA,NA,NA,NA,NA,NA
"341","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.0113410304532094,0.0071030983735206,NA,0.949607816458974,NA,NA,NA,NA,NA,NA
"342","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00646816833911495,0.00711401058883542,NA,0.959424098757587,NA,NA,NA,NA,NA,NA
"343","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,-0.00170228249639146,0.00714124334728016,NA,0.9692403810562,NA,NA,NA,NA,NA,NA
"344","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00295560593832585,0.00718043282742048,NA,0.979056663354813,NA,NA,NA,NA,NA,NA
"345","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.00750486133758762,0.00722795924685576,NA,0.988872945653425,NA,NA,NA,NA,NA,NA
"346","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.011945228751533,0.0072810104661565,NA,0.998689227952038,NA,NA,NA,NA,NA,NA
"347","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0162768260730358,0.00733760225624437,NA,1.00850551025065,NA,NA,NA,NA,NA,NA
"348","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0205000765100866,0.00739655335910915,NA,1.01832179254926,NA,NA,NA,NA,NA,NA
"349","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0246156415284785,0.00745744077552638,NA,1.02813807484788,NA,NA,NA,NA,NA,NA
"350","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.02862441225523,0.00752055803354139,NA,1.03795435714649,NA,NA,NA,NA,NA,NA
"351","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.032527548597002,0.00758687666956834,NA,1.0477706394451,NA,NA,NA,NA,NA,NA
"352","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0363264850983742,0.00765799013048098,NA,1.05758692174371,NA,NA,NA,NA,NA,NA
"353","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0400228497878008,0.00773602763702697,NA,1.06740320404233,NA,NA,NA,NA,NA,NA
"354","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0436183862490544,0.00782356126448391,NA,1.07721948634094,NA,NA,NA,NA,NA,NA
"355","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0471149298431281,0.00792351643346152,NA,1.08703576863955,NA,NA,NA,NA,NA,NA
"356","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0505144327904658,0.00803908033391348,NA,1.09685205093817,NA,NA,NA,NA,NA,NA
"357","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.053818964541581,0.00817359167999233,NA,1.10666833323678,NA,NA,NA,NA,NA,NA
"358","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0570306754483079,0.00833041495767324,NA,1.11648461553539,NA,NA,NA,NA,NA,NA
"359","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.060151823019719,0.00851282125837038,NA,1.126300897834,NA,NA,NA,NA,NA,NA
"360","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0631848200357804,0.00872387072427829,NA,1.13611718013262,NA,NA,NA,NA,NA,NA
"361","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0661322978069631,0.0089663008760604,NA,1.14593346243123,NA,NA,NA,NA,NA,NA
"362","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0689971389068694,0.00924242409361791,NA,1.15574974472984,NA,NA,NA,NA,NA,NA
"363","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0717824487745778,0.00955404500371077,NA,1.16556602702846,NA,NA,NA,NA,NA,NA
"364","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.074491541751271,0.00990241294230289,NA,1.17538230932707,NA,NA,NA,NA,NA,NA
"365","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0771278855192524,0.0102882086703056,NA,1.18519859162568,NA,NA,NA,NA,NA,NA
"366","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0796950513272224,0.0107115668027212,NA,1.19501487392429,NA,NA,NA,NA,NA,NA
"367","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0821966736466688,0.0111721260587725,NA,1.20483115622291,NA,NA,NA,NA,NA,NA
"368","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0846364254161403,0.0116690970340674,NA,1.21464743852152,NA,NA,NA,NA,NA,NA
"369","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0870179943055107,0.0122013381985434,NA,1.22446372082013,NA,NA,NA,NA,NA,NA
"370","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0893450539137379,0.0127674335273164,NA,1.23428000311874,NA,NA,NA,NA,NA,NA
"371","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0916212497573595,0.0133657648365672,NA,1.24409628541736,NA,NA,NA,NA,NA,NA
"372","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0938501835148825,0.0139945761044065,NA,1.25391256771597,NA,NA,NA,NA,NA,NA
"373","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.096035366696548,0.0146520326319196,NA,1.26372885001458,NA,NA,NA,NA,NA,NA
"374","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.0981801915275904,0.0153362701796818,NA,1.2735451323132,NA,NA,NA,NA,NA,NA
"375","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.100287904875958,0.0160454351490862,NA,1.28336141461181,NA,NA,NA,NA,NA,NA
"376","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.102361579450432,0.0167777175386307,NA,1.29317769691042,NA,NA,NA,NA,NA,NA
"377","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.104404131810194,0.0175313690141193,NA,1.30299397920903,NA,NA,NA,NA,NA,NA
"378","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.106418366259965,0.0183047084867637,NA,1.31281026150765,NA,NA,NA,NA,NA,NA
"379","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.108406970005448,0.0190961304014732,NA,1.32262654380626,NA,NA,NA,NA,NA,NA
"380","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.110372483352528,0.0199041150985901,NA,1.33244282610487,NA,NA,NA,NA,NA,NA
"381","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.112317241608592,0.0207272439674268,NA,1.34225910840348,NA,NA,NA,NA,NA,NA
"382","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.114243399239526,0.0215641967917669,NA,1.3520753907021,NA,NA,NA,NA,NA,NA
"383","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.116152966550044,0.0224137437222763,NA,1.36189167300071,NA,NA,NA,NA,NA,NA
"384","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.118047771712551,0.0232747521936435,NA,1.37170795529932,NA,NA,NA,NA,NA,NA
"385","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.119929456511642,0.0241461865532779,NA,1.38152423759794,NA,NA,NA,NA,NA,NA
"386","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.121799543397102,0.0250270903169931,NA,1.39134051989655,NA,NA,NA,NA,NA,NA
"387","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.123659420015819,0.0259165865448571,NA,1.40115680219516,NA,NA,NA,NA,NA,NA
"388","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.125510215255204,0.0268139054998008,NA,1.41097308449377,NA,NA,NA,NA,NA,NA
"389","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.127352911549772,0.0277183559480945,NA,1.42078936679239,NA,NA,NA,NA,NA,NA
"390","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.129188458713376,0.0286292935762123,NA,1.430605649091,NA,NA,NA,NA,NA,NA
"391","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.131017779202535,0.0295461153769004,NA,1.44042193138961,NA,NA,NA,NA,NA,NA
"392","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.132841754431844,0.0304682594143533,NA,1.45023821368823,NA,NA,NA,NA,NA,NA
"393","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.134661186154332,0.0313952118380474,NA,1.46005449598684,NA,NA,NA,NA,NA,NA
"394","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.13647682361669,0.0323264974618625,NA,1.46987077828545,NA,NA,NA,NA,NA,NA
"395","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.138289364784615,0.0332616771317776,NA,1.47968706058406,NA,NA,NA,NA,NA,NA
"396","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.140099485878923,0.0342003377370722,NA,1.48950334288268,NA,NA,NA,NA,NA,NA
"397","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.141907832079677,0.0351420926324051,NA,1.49931962518129,NA,NA,NA,NA,NA,NA
"398","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.14371499171056,0.0360865869471969,NA,1.5091359074799,NA,NA,NA,NA,NA,NA
"399","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.145521513320783,0.0370334915970973,NA,1.51895218977851,NA,NA,NA,NA,NA,NA
"400","model_1_all","s(Relative_full_service_restaurant_lag2)","TPRS",NA,0.147327808464824,0.0379825288856609,NA,1.52876847207713,NA,NA,NA,NA,NA,NA
"401","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0311673490897214,0.0246287844593892,NA,NA,0.750373884377261,NA,NA,NA,NA,NA
"402","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0314933495221107,0.0238374218841129,NA,NA,0.756706144006086,NA,NA,NA,NA,NA
"403","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0318190347264163,0.0230486048559065,NA,NA,0.76303840363491,NA,NA,NA,NA,NA
"404","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0321440814696914,0.0222626539378499,NA,NA,0.769370663263735,NA,NA,NA,NA,NA
"405","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.032468057718415,0.0214799443265806,NA,NA,0.77570292289256,NA,NA,NA,NA,NA
"406","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.03279035429063,0.0207009230558844,NA,NA,0.782035182521384,NA,NA,NA,NA,NA
"407","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.033110232550342,0.01992610650823,NA,NA,0.788367442150209,NA,NA,NA,NA,NA
"408","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0334268006702071,0.0191560917303014,NA,NA,0.794699701779033,NA,NA,NA,NA,NA
"409","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0337389823588758,0.0183915701400447,NA,NA,0.801031961407858,NA,NA,NA,NA,NA
"410","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0340455535089167,0.0176333312067967,NA,NA,0.807364221036682,NA,NA,NA,NA,NA
"411","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0343451038226353,0.0168822808328975,NA,NA,0.813696480665507,NA,NA,NA,NA,NA
"412","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.034635959914482,0.0161394676251909,NA,NA,0.820028740294332,NA,NA,NA,NA,NA
"413","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0349160050243705,0.015406126483605,NA,NA,0.826360999923156,NA,NA,NA,NA,NA
"414","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.035182725795085,0.0146836861912292,NA,NA,0.832693259551981,NA,NA,NA,NA,NA
"415","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0354331796388848,0.0139737917711128,NA,NA,0.839025519180805,NA,NA,NA,NA,NA
"416","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0356640434328305,0.0132783161975686,NA,NA,0.84535777880963,NA,NA,NA,NA,NA
"417","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0358716562008275,0.012599375730174,NA,NA,0.851690038438454,NA,NA,NA,NA,NA
"418","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0360519148363055,0.0119393668310843,NA,NA,0.858022298067279,NA,NA,NA,NA,NA
"419","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0362002543689403,0.011300987475776,NA,NA,0.864354557696104,NA,NA,NA,NA,NA
"420","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0363117117383337,0.010687242555889,NA,NA,0.870686817324928,NA,NA,NA,NA,NA
"421","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0363809282361163,0.0101014483945505,NA,NA,0.877019076953753,NA,NA,NA,NA,NA
"422","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0364022055318113,0.00954721411193883,NA,NA,0.883351336582577,NA,NA,NA,NA,NA
"423","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0363695241287583,0.00902840092914308,NA,NA,0.889683596211402,NA,NA,NA,NA,NA
"424","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0362765858255188,0.00854903880592049,NA,NA,0.896015855840226,NA,NA,NA,NA,NA
"425","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0361169047358298,0.00811318590475403,NA,NA,0.902348115469051,NA,NA,NA,NA,NA
"426","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0358838385317368,0.0077247281611796,NA,NA,0.908680375097875,NA,NA,NA,NA,NA
"427","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0355706404971287,0.00738710640690416,NA,NA,0.9150126347267,NA,NA,NA,NA,NA
"428","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0351705099109049,0.00710298559042184,NA,NA,0.921344894355525,NA,NA,NA,NA,NA
"429","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0346766530128195,0.00687390244527938,NA,NA,0.927677153984349,NA,NA,NA,NA,NA
"430","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0340823571055939,0.00669995435514402,NA,NA,0.934009413613174,NA,NA,NA,NA,NA
"431","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0333810377816291,0.00657960330988773,NA,NA,0.940341673241998,NA,NA,NA,NA,NA
"432","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0325662558422016,0.00650965277373686,NA,NA,0.946673932870823,NA,NA,NA,NA,NA
"433","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0316318010661299,0.00648542374868282,NA,NA,0.953006192499647,NA,NA,NA,NA,NA
"434","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.030571768318483,0.00650110131896975,NA,NA,0.959338452128472,NA,NA,NA,NA,NA
"435","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0293805987241995,0.00655017610473317,NA,NA,0.965670711757297,NA,NA,NA,NA,NA
"436","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0280531118007361,0.00662589567965883,NA,NA,0.972002971386121,NA,NA,NA,NA,NA
"437","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.026584574728061,0.00672166292972273,NA,NA,0.978335231014946,NA,NA,NA,NA,NA
"438","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.024970761261596,0.00683134004307093,NA,NA,0.98466749064377,NA,NA,NA,NA,NA
"439","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.023207865832114,0.00694943069706427,NA,NA,0.990999750272595,NA,NA,NA,NA,NA
"440","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0212925415623818,0.00707118755924535,NA,NA,0.99733200990142,NA,NA,NA,NA,NA
"441","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0192219081119559,0.00719265087913424,NA,NA,1.00366426953024,NA,NA,NA,NA,NA
"442","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0169935612275177,0.00731064456572606,NA,NA,1.00999652915907,NA,NA,NA,NA,NA
"443","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0146055255969144,0.00742273954360827,NA,NA,1.01632878878789,NA,NA,NA,NA,NA
"444","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0120562291193274,0.00752720965989168,NA,NA,1.02266104841672,NA,NA,NA,NA,NA
"445","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.00934449828583045,0.00762298960011253,NA,NA,1.02899330804554,NA,NA,NA,NA,NA
"446","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0064695260485774,0.00770963236274726,NA,NA,1.03532556767437,NA,NA,NA,NA,NA
"447","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.0034308249516921,0.00778727064294583,NA,NA,1.04165782730319,NA,NA,NA,NA,NA
"448","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,0.000228257703074109,0.00785659653479149,NA,NA,1.04799008693202,NA,NA,NA,NA,NA
"449","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.00313791050248287,0.00791884880669207,NA,NA,1.05432234656084,NA,NA,NA,NA,NA
"450","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.00666701106537874,0.00797579390946889,NA,NA,1.06065460618967,NA,NA,NA,NA,NA
"451","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0103579967225591,0.00802970194531209,NA,NA,1.06698686581849,NA,NA,NA,NA,NA
"452","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0142094359703013,0.00808332168865138,NA,NA,1.07331912544731,NA,NA,NA,NA,NA
"453","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0182195012063491,0.00813984601065875,NA,NA,1.07965138507614,NA,NA,NA,NA,NA
"454","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0223859973056367,0.00820285734933051,NA,NA,1.08598364470496,NA,NA,NA,NA,NA
"455","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0267064183718183,0.00827625253484507,NA,NA,1.09231590433379,NA,NA,NA,NA,NA
"456","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.031177905115126,0.00836415743278618,NA,NA,1.09864816396261,NA,NA,NA,NA,NA
"457","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0357972421658696,0.00847081302724641,NA,NA,1.10498042359144,NA,NA,NA,NA,NA
"458","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.04056086962339,0.00860043965194611,NA,NA,1.11131268322026,NA,NA,NA,NA,NA
"459","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0454649546918164,0.00875708488437613,NA,NA,1.11764494284909,NA,NA,NA,NA,NA
"460","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0505054439709049,0.00894447409817673,NA,NA,1.12397720247791,NA,NA,NA,NA,NA
"461","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0556780923903856,0.00916587538920917,NA,NA,1.13030946210674,NA,NA,NA,NA,NA
"462","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0609785083001852,0.00942398960740151,NA,NA,1.13664172173556,NA,NA,NA,NA,NA
"463","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0664021326374373,0.00972087706509902,NA,NA,1.14297398136438,NA,NA,NA,NA,NA
"464","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0719442400892974,0.010057922294382,NA,NA,1.14930624099321,NA,NA,NA,NA,NA
"465","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0775999904512654,0.0104358403209312,NA,NA,1.15563850062203,NA,NA,NA,NA,NA
"466","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0833644566439292,0.0108547205597267,NA,NA,1.16197076025086,NA,NA,NA,NA,NA
"467","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0892326536020588,0.0113140984733265,NA,NA,1.16830301987968,NA,NA,NA,NA,NA
"468","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.0951995607104936,0.0118130437335748,NA,NA,1.17463527950851,NA,NA,NA,NA,NA
"469","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.1012601448289,0.0123502545683687,NA,NA,1.18096753913733,NA,NA,NA,NA,NA
"470","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.107409385350187,0.0129241500540888,NA,NA,1.18729979876616,NA,NA,NA,NA,NA
"471","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.113642298363817,0.0135329543518738,NA,NA,1.19363205839498,NA,NA,NA,NA,NA
"472","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.119953940506026,0.0141747674363003,NA,NA,1.19996431802381,NA,NA,NA,NA,NA
"473","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.12633941535816,0.0148476227182341,NA,NA,1.20629657765263,NA,NA,NA,NA,NA
"474","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.13279390108228,0.0155495345937097,NA,NA,1.21262883728145,NA,NA,NA,NA,NA
"475","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.139312693904744,0.016278537605515,NA,NA,1.21896109691028,NA,NA,NA,NA,NA
"476","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.145891251564246,0.0170327172919167,NA,NA,1.2252933565391,NA,NA,NA,NA,NA
"477","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.152525158063727,0.0178102232313122,NA,NA,1.23162561616793,NA,NA,NA,NA,NA
"478","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.159210049907514,0.018609268903441,NA,NA,1.23795787579675,NA,NA,NA,NA,NA
"479","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.165941704767496,0.0194281490980442,NA,NA,1.24429013542558,NA,NA,NA,NA,NA
"480","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.172716044708528,0.0202652433969526,NA,NA,1.2506223950544,NA,NA,NA,NA,NA
"481","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.179529113764001,0.0211190132082953,NA,NA,1.25695465468323,NA,NA,NA,NA,NA
"482","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.186377107437329,0.0219880049503463,NA,NA,1.26328691431205,NA,NA,NA,NA,NA
"483","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.193256321662112,0.0228708396430247,NA,NA,1.26961917394088,NA,NA,NA,NA,NA
"484","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.200163128589166,0.0237662053921284,NA,NA,1.2759514335697,NA,NA,NA,NA,NA
"485","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.207093968400687,0.0246728519997025,NA,NA,1.28228369319852,NA,NA,NA,NA,NA
"486","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.214045357747469,0.0255895883592786,NA,NA,1.28861595282735,NA,NA,NA,NA,NA
"487","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.221013996617392,0.0265152971750834,NA,NA,1.29494821245617,NA,NA,NA,NA,NA
"488","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.227996696502053,0.0274489199310613,NA,NA,1.301280472085,NA,NA,NA,NA,NA
"489","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.234990373340326,0.028389452522067,NA,NA,1.30761273171382,NA,NA,NA,NA,NA
"490","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.241992380249935,0.029336001700086,NA,NA,1.31394499134265,NA,NA,NA,NA,NA
"491","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.249000741356076,0.0302878271239383,NA,NA,1.32027725097147,NA,NA,NA,NA,NA
"492","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.256013878893944,0.0312442931178383,NA,NA,1.3266095106003,NA,NA,NA,NA,NA
"493","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.263030508192927,0.0322048483071004,NA,NA,1.33294177022912,NA,NA,NA,NA,NA
"494","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.27004955520965,0.0331690085600465,NA,NA,1.33927402985795,NA,NA,NA,NA,NA
"495","model_1_all","s(Relative_Government_Response_Index_lag2)","TPRS",NA,-0.277070201179974,0.0341363630466249,NA,NA,1.34560628948677,NA,NA,NA,NA,NA
